# Version 1.00
#
freq[Hz];db:Trc1_S21;ang:Trc1_S21;
1.000000000000000E+007;-6.170412439221180E+001;1.078052974081990E+002;
1.038188855303029E+007;-7.066513735519037E+001;1.777955776072102E+002;
1.077836099275414E+007;-6.757453545560375E+001;-8.871532365436472E+001;
1.118997426111024E+007;-6.145717473226070E+001;5.222047313010492E+001;
1.161730656901240E+007;-6.301925342005006E+001;8.753115428739318E+001;
1.206095820858735E+007;-5.981031588383667E+001;9.933076340663359E+001;
1.252155239643097E+007;-6.342369740654381E+001;6.977790193428442E+001;
1.299973614906757E+007;-5.954845547599782E+001;8.087686490298026E+001;
1.349618119184187E+007;-6.054313954313477E+001;1.541431831786979E+002;
1.401158490252058E+007;-6.070821532637610E+001;9.886939169393035E+001;
1.454667129092905E+007;-6.073652152146253E+001;8.138817255340541E+001;
1.510219201599907E+007;-6.204067065319715E+001;4.789561247555250E+001;
1.567892744165662E+007;-6.649683606379789E+001;8.738679000181770E+001;
1.627768773303274E+007;-5.764915111687245E+001;4.600700386868977E+001;
1.689931399453742E+007;-5.939849851269259E+001;4.503729801840291E+001;
1.754467945139527E+007;-5.947893675496657E+001;4.968709854179792E+001;
1.821469067630263E+007;-5.600039442960753E+001;6.163421273471238E+001;
1.891028886292939E+007;-5.595075134559275E+001;4.196874062267484E+001;
1.963245114805428E+007;-5.762690474004694E+001;3.692137555739226E+001;
2.038219198419111E+007;-5.785543514676653E+001;3.682035407755854E+001;
2.116056456463395E+007;-5.692184239376110E+001;1.867991761189447E+001;
2.196866230292316E+007;-5.653057826304181E+001;2.670385960681060E+001;
2.280762036881060E+007;-5.483924663847854E+001;9.045283857259989E+000;
2.367861728288153E+007;-5.522486119844327E+001;1.074266457218443E+001;
2.458287657207330E+007;-5.387455550830817E+001;8.071000531580374E+000;
2.552166848841643E+007;-5.279299344512258E+001;-1.306770879707120E+000;
2.649631179341245E+007;-5.403518457944875E+001;-5.149493071292421E+000;
2.750817561055502E+007;-5.326603989380161E+001;-1.613739936476797E+001;
2.855868134859682E+007;-5.269936914824417E+001;-2.416564927050770E+001;
2.964930469826371E+007;-5.209024919259135E+001;-2.741507438430065E+001;
3.078157770522112E+007;-5.146218166148078E+001;-2.801019675979601E+001;
3.195709092220476E+007;-5.065426286749339E+001;-3.745625147704989E+001;
3.317749564333858E+007;-5.068844678258359E+001;-4.513155397278602E+001;
3.444450622377892E+007;-5.014019139942766E+001;-5.588864528153093E+001;
3.575990248794310E+007;-4.925003070097042E+001;-5.925572372964720E+001;
3.712553222970559E+007;-4.880494327935162E+001;-7.075564091027816E+001;
3.854331380807376E+007;-4.882733443944431E+001;-7.938190981649714E+001;
4.001523884198953E+007;-4.822860186090838E+001;-8.741834634496125E+001;
4.154337500804243E+007;-4.781184002160014E+001;-9.954165539520261E+001;
4.312986894502404E+007;-4.704158317264144E+001;-1.077323303399214E+002;
4.477694926940417E+007;-4.661353493525566E+001;-1.158320089658259E+002;
4.648692970596453E+007;-4.598889697963181E+001;-1.248832588088018E+002;
4.826221233798770E+007;-4.546670284553414E+001;-1.345218423619092E+002;
5.010529098156718E+007;-4.518240278091580E+001;-1.464842513659213E+002;
5.201875468877842E+007;-4.456778677989647E+001;-1.555751466270875E+002;
5.400529138463195E+007;-4.422374907044143E+001;-1.679177627693995E+002;
5.606769164291760E+007;-4.363688427411155E+001;1.787429350386394E+002;
5.820885260624383E+007;-4.298812484383822E+001;1.663872696399351E+002;
6.043178205577903E+007;-4.252108116379743E+001;1.517448668706846E+002;
6.273960263641138E+007;-4.199184248992568E+001;1.377730356386854E+002;
6.513555624326284E+007;-4.159791539483284E+001;1.213527430107128E+002;
6.762300857571912E+007;-4.122920130876979E+001;1.061718410653942E+002;
7.020545386537276E+007;-4.094796170949405E+001;8.992343053328058E+001;
7.288651978452097E+007;-4.069269028252964E+001;7.330354444083680E+001;
7.566997254211341E+007;-4.057429149870086E+001;5.522176167562338E+001;
7.855972217430838E+007;-4.042621024580589E+001;3.779412429944122E+001;
8.155982803706922E+007;-4.021221166309029E+001;1.915921619246548E+001;
8.467450450851679E+007;-4.022238356872929E+001;9.576352238618382E-001;
8.790812690904823E+007;-4.025671380835456E+001;-1.786001801461008E+001;
9.126523764753820E+007;-4.023999350868125E+001;-3.638567867877238E+001;
