FUNIT: Hz
UNIT: dB
1.000000e+07 -0.29 -0.09 0.11
1.038189e+07 -0.29 -0.09 0.11
1.077836e+07 -0.25 -0.05 0.15
1.118997e+07 -0.27 -0.07 0.13
1.161731e+07 -0.21 -0.01 0.19
1.206096e+07 -0.30 -0.10 0.10
1.252155e+07 -0.29 -0.09 0.11
1.299974e+07 -0.29 -0.09 0.11
1.349618e+07 -0.28 -0.08 0.12
1.401158e+07 -0.24 -0.04 0.16
1.454667e+07 -0.26 -0.06 0.14
1.510219e+07 -0.26 -0.06 0.14
1.567893e+07 -0.28 -0.08 0.12
1.627769e+07 -0.28 -0.08 0.12
1.689931e+07 -0.26 -0.06 0.14
1.754468e+07 -0.24 -0.04 0.16
1.821469e+07 -0.26 -0.06 0.14
1.891029e+07 -0.29 -0.09 0.11
1.963245e+07 -0.26 -0.06 0.14
2.038219e+07 -0.27 -0.07 0.13
2.116056e+07 -0.28 -0.08 0.12
2.196866e+07 -0.29 -0.09 0.11
2.280762e+07 -0.29 -0.09 0.11
2.367862e+07 -0.31 -0.11 0.09
2.458288e+07 -0.26 -0.06 0.14
2.552167e+07 -0.26 -0.06 0.14
2.649631e+07 -0.28 -0.08 0.12
2.750818e+07 -0.29 -0.09 0.11
2.855868e+07 -0.30 -0.10 0.10
2.964930e+07 -0.27 -0.07 0.13
3.078158e+07 -0.26 -0.06 0.14
3.195709e+07 -0.28 -0.08 0.12
3.317750e+07 -0.28 -0.08 0.12
3.444451e+07 -0.27 -0.07 0.13
3.575990e+07 -0.29 -0.09 0.11
3.712553e+07 -0.29 -0.09 0.11
3.854331e+07 -0.30 -0.10 0.10
4.001524e+07 -0.29 -0.09 0.11
4.154338e+07 -0.29 -0.09 0.11
4.312987e+07 -0.29 -0.09 0.11
4.477695e+07 -0.30 -0.10 0.10
4.648693e+07 -0.30 -0.10 0.10
4.826221e+07 -0.29 -0.09 0.11
5.010529e+07 -0.30 -0.10 0.10
5.201875e+07 -0.30 -0.10 0.10
5.400529e+07 -0.30 -0.10 0.10
5.606769e+07 -0.29 -0.09 0.11
5.820885e+07 -0.30 -0.10 0.10
6.043178e+07 -0.30 -0.10 0.10
6.273960e+07 -0.29 -0.09 0.11
6.513556e+07 -0.31 -0.11 0.09
6.762301e+07 -0.31 -0.11 0.09
7.020545e+07 -0.31 -0.11 0.09
7.288652e+07 -0.31 -0.11 0.09
7.566997e+07 -0.31 -0.11 0.09
7.855972e+07 -0.31 -0.11 0.09
8.155983e+07 -0.32 -0.12 0.08
8.467450e+07 -0.32 -0.12 0.08
8.790813e+07 -0.32 -0.12 0.08
9.126524e+07 -0.33 -0.13 0.07
9.475055e+07 -0.33 -0.13 0.07
9.836897e+07 -0.33 -0.13 0.07
1.021256e+08 -0.33 -0.13 0.07
1.060256e+08 -0.33 -0.13 0.07
1.100746e+08 -0.33 -0.13 0.07
1.142782e+08 -0.34 -0.14 0.06
1.186424e+08 -0.34 -0.14 0.06
1.231732e+08 -0.35 -0.15 0.05
1.278771e+08 -0.34 -0.14 0.06
1.327605e+08 -0.34 -0.14 0.06
1.378305e+08 -0.35 -0.15 0.05
1.430941e+08 -0.35 -0.15 0.05
1.485587e+08 -0.35 -0.15 0.05
1.542320e+08 -0.36 -0.16 0.04
1.601219e+08 -0.36 -0.16 0.04
1.662368e+08 -0.36 -0.16 0.04
1.725852e+08 -0.36 -0.16 0.04
1.791760e+08 -0.37 -0.17 0.03
1.860186e+08 -0.37 -0.17 0.03
1.931224e+08 -0.37 -0.17 0.03
2.004975e+08 -0.38 -0.18 0.02
2.081543e+08 -0.38 -0.18 0.02
2.161035e+08 -0.38 -0.18 0.02
2.243562e+08 -0.38 -0.18 0.02
2.329241e+08 -0.39 -0.19 0.01
2.418192e+08 -0.39 -0.19 0.01
2.510540e+08 -0.39 -0.19 0.01
2.606415e+08 -0.40 -0.20 0.00
2.705951e+08 -0.40 -0.20 -0.00
2.809288e+08 -0.40 -0.20 -0.00
2.916571e+08 -0.41 -0.21 -0.01
3.027952e+08 -0.41 -0.21 -0.01
3.143586e+08 -0.42 -0.22 -0.02
3.263636e+08 -0.42 -0.22 -0.02
3.388271e+08 -0.43 -0.23 -0.03
3.517665e+08 -0.43 -0.23 -0.03
3.652000e+08 -0.43 -0.23 -0.03
3.791466e+08 -0.44 -0.24 -0.04
3.936258e+08 -0.44 -0.24 -0.04
4.086579e+08 -0.45 -0.25 -0.05
4.242641e+08 -0.45 -0.25 -0.05
4.404662e+08 -0.46 -0.26 -0.06
4.572871e+08 -0.46 -0.26 -0.06
4.747504e+08 -0.46 -0.26 -0.06
4.928806e+08 -0.47 -0.27 -0.07
5.117031e+08 -0.48 -0.28 -0.08
5.312445e+08 -0.48 -0.28 -0.08
5.515321e+08 -0.49 -0.29 -0.09
5.725945e+08 -0.49 -0.29 -0.09
5.944612e+08 -0.50 -0.30 -0.10
6.171630e+08 -0.50 -0.30 -0.10
6.407317e+08 -0.51 -0.31 -0.11
6.652006e+08 -0.52 -0.32 -0.12
6.906038e+08 -0.52 -0.32 -0.12
7.169772e+08 -0.52 -0.32 -0.12
7.443577e+08 -0.53 -0.33 -0.13
7.727839e+08 -0.54 -0.34 -0.14
8.022956e+08 -0.54 -0.34 -0.14
8.329344e+08 -0.55 -0.35 -0.15
8.647432e+08 -0.56 -0.36 -0.16
8.977667e+08 -0.57 -0.37 -0.17
9.320514e+08 -0.57 -0.37 -0.17
9.676454e+08 -0.57 -0.37 -0.17
1.004599e+09 -0.59 -0.39 -0.19
1.042963e+09 -0.59 -0.39 -0.19
1.082793e+09 -0.60 -0.40 -0.20
1.124143e+09 -0.60 -0.40 -0.20
1.167073e+09 -0.60 -0.40 -0.20
1.211642e+09 -0.62 -0.42 -0.22
1.257913e+09 -0.62 -0.42 -0.22
1.305952e+09 -0.64 -0.44 -0.24
1.355825e+09 -0.64 -0.44 -0.24
1.407602e+09 -0.64 -0.44 -0.24
1.461357e+09 -0.66 -0.46 -0.26
1.517164e+09 -0.67 -0.47 -0.27
1.575103e+09 -0.67 -0.47 -0.27
1.635254e+09 -0.69 -0.49 -0.29
1.697703e+09 -0.69 -0.49 -0.29
1.762536e+09 -0.71 -0.51 -0.31
1.829845e+09 -0.72 -0.52 -0.32
1.899725e+09 -0.72 -0.52 -0.32
1.972273e+09 -0.73 -0.53 -0.33
2.047592e+09 -0.75 -0.55 -0.35
2.125787e+09 -0.75 -0.55 -0.35
2.206969e+09 -0.77 -0.57 -0.37
2.291250e+09 -0.78 -0.58 -0.38
2.378751e+09 -0.77 -0.57 -0.37
2.469592e+09 -0.79 -0.59 -0.39
2.563903e+09 -0.81 -0.61 -0.41
2.661816e+09 -0.82 -0.62 -0.42
2.763468e+09 -0.83 -0.63 -0.43
2.869001e+09 -0.84 -0.64 -0.44
2.978565e+09 -0.86 -0.66 -0.46
3.092313e+09 -0.87 -0.67 -0.47
3.210405e+09 -0.88 -0.68 -0.48
3.333007e+09 -0.92 -0.72 -0.52
3.460290e+09 -0.92 -0.72 -0.52
3.592435e+09 -0.91 -0.71 -0.51
3.729626e+09 -0.93 -0.73 -0.53
3.872056e+09 -0.94 -0.74 -0.54
4.019925e+09 -0.96 -0.76 -0.56
4.173442e+09 -0.98 -0.78 -0.58
4.332821e+09 -0.99 -0.79 -0.59
4.498286e+09 -1.01 -0.81 -0.61
4.670071e+09 -1.02 -0.82 -0.62
4.848415e+09 -1.05 -0.85 -0.65
5.033571e+09 -1.04 -0.84 -0.64
5.225797e+09 -1.07 -0.87 -0.67
5.425364e+09 -1.09 -0.89 -0.69
5.632553e+09 -1.09 -0.89 -0.69
5.847653e+09 -1.13 -0.93 -0.73
6.070969e+09 -1.14 -0.94 -0.74
6.302812e+09 -1.16 -0.96 -0.76
6.543509e+09 -1.19 -0.99 -0.79
6.793398e+09 -1.21 -1.01 -0.81
7.052830e+09 -1.23 -1.03 -0.83
7.322170e+09 -1.25 -1.05 -0.85
7.601795e+09 -1.25 -1.05 -0.85
7.892099e+09 -1.29 -1.09 -0.89
8.193489e+09 -1.31 -1.11 -0.91
8.506389e+09 -1.34 -1.14 -0.94
8.831239e+09 -1.38 -1.18 -0.98
9.168493e+09 -1.40 -1.20 -1.00
9.518628e+09 -1.43 -1.23 -1.03
9.882133e+09 -1.41 -1.21 -1.01
1.025952e+10 -1.44 -1.24 -1.04
1.065132e+10 -1.47 -1.27 -1.07
1.105808e+10 -1.50 -1.30 -1.10
1.148038e+10 -1.54 -1.34 -1.14
1.191880e+10 -1.59 -1.39 -1.19
1.237396e+10 -1.57 -1.37 -1.17
1.284651e+10 -1.61 -1.41 -1.21
1.333711e+10 -1.64 -1.44 -1.24
1.384643e+10 -1.71 -1.51 -1.31
1.437521e+10 -1.70 -1.50 -1.30
1.492419e+10 -1.76 -1.56 -1.36
1.549412e+10 -1.76 -1.56 -1.36
