# Version 1.00
#
freq[Hz];db:Trc1_S21;ang:Trc1_S21;
1.000000000000000E+007;-1.117422325131684E-001;-5.232800670353496E+001;
1.038188855303029E+007;-1.039313514727087E-001;-5.433239719435154E+001;
1.077836099275414E+007;-1.232176857153079E-001;-5.496474450893400E+001;
1.118997426111024E+007;-3.578615207108706E-001;-5.842002955225149E+001;
1.161730656901240E+007;-1.639599898475082E-001;-5.932873889602348E+001;
1.206095820858735E+007;-1.399442716332142E-001;-6.224431833170792E+001;
1.252155239643097E+007;-9.417503230059002E-002;-6.506894173591417E+001;
1.299973614906757E+007;-1.385592488925324E-001;-6.675232696226830E+001;
1.349618119184187E+007;-9.229760313685817E-002;-6.954547456538127E+001;
1.401158490252058E+007;-5.660495413611538E-002;-7.237377751606394E+001;
1.454667129092905E+007;-2.291065557007564E-001;-7.519505572669202E+001;
1.510219201599907E+007;-2.751910531594937E-001;-7.739384134238703E+001;
1.567892744165662E+007;-1.519418472723217E-001;-8.105632007078513E+001;
1.627768773303274E+007;-1.731849401510315E-001;-8.372015820931189E+001;
1.689931399453742E+007;-6.874825971239629E-002;-8.687175512104579E+001;
1.754467945139527E+007;-1.242788867311067E-001;-9.036253608255476E+001;
1.821469067630263E+007;-2.178754502390172E-001;-9.361461101478130E+001;
1.891028886292939E+007;-1.610628868733217E-001;-9.736210928875346E+001;
1.963245114805428E+007;-2.017632763545633E-001;-1.016049995399730E+002;
2.038219198419111E+007;-1.794015819694644E-001;-1.050982922304676E+002;
2.116056456463395E+007;-1.710386363105478E-001;-1.085856411453152E+002;
2.196866230292316E+007;-1.877657909301981E-001;-1.132835267187161E+002;
2.280762036881060E+007;-1.583427053681926E-001;-1.172346596363693E+002;
2.367861728288153E+007;-1.661928635470771E-001;-1.221662467960514E+002;
2.458287657207330E+007;-1.481134321604598E-001;-1.265932003407969E+002;
2.552166848841643E+007;-1.599319793812171E-001;-1.312783446636971E+002;
2.649631179341245E+007;-1.720591467134277E-001;-1.364946219576571E+002;
2.750817561055502E+007;-1.630916852734462E-001;-1.414586328374720E+002;
2.855868134859682E+007;-1.766317786740062E-001;-1.469797518810038E+002;
2.964930469826371E+007;-1.438542929845093E-001;-1.528419543094178E+002;
3.078157770522112E+007;-2.047644768204237E-001;-1.581563048050366E+002;
3.195709092220476E+007;-1.753808446569790E-001;-1.645518349371069E+002;
3.317749564333858E+007;-1.955507788821866E-001;-1.707395877854309E+002;
3.444450622377892E+007;-2.258710058723949E-001;-1.773812074935760E+002;
3.575990248794310E+007;-2.086667788093882E-001;1.761747504822912E+002;
3.712553222970559E+007;-2.064147589665782E-001;1.690068474467929E+002;
3.854331380807376E+007;-2.352786584071144E-001;1.618298577810602E+002;
4.001523884198953E+007;-2.649675383963885E-001;1.541839522233983E+002;
4.154337500804243E+007;-2.265343147817959E-001;1.466197937242327E+002;
4.312986894502404E+007;-2.244987445054144E-001;1.382988363965592E+002;
4.477694926940417E+007;-2.165324792464028E-001;1.300210029866053E+002;
4.648692970596453E+007;-2.319489173482944E-001;1.209016364922161E+002;
4.826221233798770E+007;-2.136684104351062E-001;1.118006522372712E+002;
5.010529098156718E+007;-2.381306335312243E-001;1.024119237452431E+002;
5.201875468877842E+007;-2.664836163342235E-001;9.256138357610055E+001;
5.400529138463195E+007;-2.454619473489982E-001;8.249549072009145E+001;
5.606769164291760E+007;-2.558532448634728E-001;7.192602095608082E+001;
5.820885260624383E+007;-2.758806793875649E-001;6.095449096657900E+001;
6.043178205577903E+007;-2.138017552392321E-001;4.941455252691590E+001;
6.273960263641138E+007;-2.729926017164183E-001;3.753846963548192E+001;
6.513555624326284E+007;-3.048517549714692E-001;2.534689484249217E+001;
6.762300857571912E+007;-2.941294514227468E-001;1.261986844661488E+001;
7.020545386537276E+007;-3.037523474719428E-001;-4.244725383991509E-001;
7.288651978452097E+007;-2.864573888062554E-001;-1.434461473004833E+001;
7.566997254211341E+007;-2.741955506456326E-001;-2.848199693001603E+001;
7.855972217430838E+007;-3.342626079932510E-001;-4.336067320042724E+001;
