# Version 1.00
#
freq[Hz];db:Trc1_S21;ang:Trc1_S21;
1.000000000000000E+007;-8.612817744501915E-002;-4.700235072800133E+001;
1.038188855303029E+007;-1.139411148552701E-001;-4.862198909353956E+001;
1.077836099275414E+007;-1.190079651986888E-001;-4.898394366159275E+001;
1.118997426111024E+007;-3.189205718038567E-001;-5.292932665225933E+001;
1.161730656901240E+007;-1.652860743029391E-001;-5.313829214142394E+001;
1.206095820858735E+007;-1.102421511138085E-001;-5.577428278745615E+001;
1.252155239643097E+007;-8.386584948761593E-002;-5.830868126978876E+001;
1.299973614906757E+007;-1.283499492254800E-001;-5.975902090825971E+001;
1.349618119184187E+007;-9.283365534247123E-002;-6.253250898515410E+001;
1.401158490252058E+007;-1.676449689577694E-002;-6.470797744554731E+001;
1.454667129092905E+007;-1.931972508654143E-001;-6.746681483220661E+001;
1.510219201599907E+007;-2.531891157408598E-001;-6.902565868527189E+001;
1.567892744165662E+007;-1.041943281346207E-001;-7.258891875865801E+001;
1.627768773303274E+007;-1.692440158736741E-001;-7.488535723424290E+001;
1.689931399453742E+007;-6.796573698220285E-002;-7.760393987582010E+001;
1.754467945139527E+007;-7.685827217788639E-002;-8.087480097327155E+001;
1.821469067630263E+007;-2.013441870355312E-001;-8.351283587312854E+001;
1.891028886292939E+007;-1.324546103397490E-001;-8.689985380182856E+001;
1.963245114805428E+007;-1.901053789993983E-001;-9.078747235829442E+001;
2.038219198419111E+007;-1.634514231728731E-001;-9.401372780682245E+001;
2.116056456463395E+007;-1.624666915316894E-001;-9.711109962699612E+001;
2.196866230292316E+007;-1.764983944558154E-001;-1.012070268759769E+002;
2.280762036881060E+007;-1.193054238623990E-001;-1.046548471150455E+002;
2.367861728288153E+007;-1.484336652422417E-001;-1.092856295089869E+002;
2.458287657207330E+007;-1.383605295428177E-001;-1.130880133134160E+002;
2.552166848841643E+007;-1.351956440777395E-001;-1.173913957033449E+002;
2.649631179341245E+007;-1.583865775775284E-001;-1.220913099825261E+002;
2.750817561055502E+007;-1.513056647578721E-001;-1.263390673817372E+002;
2.855868134859682E+007;-1.605796136350997E-001;-1.312152461899220E+002;
2.964930469826371E+007;-1.424758360650313E-001;-1.365557593423277E+002;
3.078157770522112E+007;-1.791080401289511E-001;-1.413674119210114E+002;
3.195709092220476E+007;-1.658844049244626E-001;-1.468136331672775E+002;
3.317749564333858E+007;-1.794096670878982E-001;-1.525313184241361E+002;
3.444450622377892E+007;-2.001637362904056E-001;-1.583817965823125E+002;
3.575990248794310E+007;-2.093671328437862E-001;-1.640775035876574E+002;
3.712553222970559E+007;-1.895929512642070E-001;-1.706007741640941E+002;
3.854331380807376E+007;-2.182216606520123E-001;-1.769816122989569E+002;
4.001523884198953E+007;-2.348373387258938E-001;1.761318671321790E+002;
4.154337500804243E+007;-2.109825719951521E-001;1.694708748087911E+002;
4.312986894502404E+007;-1.998422187891225E-001;1.620360549169938E+002;
4.477694926940417E+007;-1.961159092193427E-001;1.546062280084170E+002;
4.648692970596453E+007;-2.013647737079882E-001;1.465165215935502E+002;
4.826221233798770E+007;-1.887901289266522E-001;1.383101787786043E+002;
5.010529098156718E+007;-2.211548190186175E-001;1.299617212121092E+002;
5.201875468877842E+007;-2.561030441974688E-001;1.211410834955134E+002;
5.400529138463195E+007;-2.267921010939018E-001;1.121623516751752E+002;
5.606769164291760E+007;-2.323813503063262E-001;1.027333644742326E+002;
5.820885260624383E+007;-2.595136425818508E-001;9.299023611843455E+001;
6.043178205577903E+007;-2.020614039174307E-001;8.262302118042942E+001;
6.273960263641138E+007;-2.641171480992604E-001;7.201030532681266E+001;
6.513555624326284E+007;-2.849740334718937E-001;6.108840241159854E+001;
6.762300857571912E+007;-2.809466520900372E-001;4.976427401056235E+001;
7.020545386537276E+007;-2.869901381114450E-001;3.815721664328188E+001;
7.288651978452097E+007;-2.759306269756879E-001;2.572426070237916E+001;
